date,hour,generation,year,month,day,lmp_dam,lmp_rtm,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyl1,skyl2,skyl3,skyl4,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,skyc1,skyc2,skyc3,skyc4,wxcodes,day_of_week
2022-09-02,19,0.6341300000000001,2022,9,1,99.98,96.985,72.7,71,94.73,123.33333333333333,4.333333333333333,0,29.96,NA,10,NA,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.7,OVC,M,M,M,M,6
2022-09-02,20,0,2022,9,1,90.76,94.745,73.10000000000001,71.83333333333333,95.81333333333333,113.33333333333333,6.333333333333333,0,29.973333333333333,NA,10,NA,7500,11000,NA,NA,NA,NA,NA,NA,NA,NA,73.1,OVC,OVC,M,M,M,6
2022-09-02,21,0,2022,9,1,77.61,90.047,73.60000000000001,72.26666666666667,95.71,126.66666666666667,6.333333333333333,0,29.990000000000002,NA,10,NA,500,11000,NA,NA,NA,NA,NA,NA,NA,NA,73.6,SCT,OVC,M,M,M,6
2022-09-02,22,0,2022,9,1,72.93,94.82900000000001,73.4,72,95.38,150,5,0,29.990000000000002,NA,10,NA,10000,12000,NA,NA,NA,NA,NA,NA,NA,NA,73.4,BKN,OVC,M,M,M,6
2022-09-02,23,0,2022,9,1,63.76,89.41900000000001,73.4,72.1,95.92666666666666,180,5,0,29.983333333333334,NA,10,NA,9333.333333333334,12000,NA,NA,NA,NA,NA,NA,NA,NA,73.4,BKN,OVC,M,M,M,6
2022-09-02,0,0,2022,9,2,70,78.884,73.46666666666667,71.83333333333333,94.64666666666666,183.33333333333334,7,0,29.966666666666665,NA,10,NA,10000,12000,NA,NA,NA,NA,NA,NA,NA,NA,73.46666666666667,OVC,OVC,M,M,M,6
2022-09-02,1,0,2022,9,2,65,67.517,73.60000000000001,71.26666666666667,92.42,176.66666666666666,6.666666666666667,0,29.946666666666665,NA,10,NA,9666.666666666666,12000,NA,NA,NA,NA,NA,NA,NA,NA,73.6,SCT,SCT,M,M,M,6
2022-09-02,2,0,2022,9,2,60.11,64.63199999999999,73.60000000000001,71.26666666666667,92.42,216.66666666666666,4.666666666666667,0,29.943333333333335,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.6,CLR,M,M,M,M,6
2022-09-02,3,0,2022,9,2,57.28,62.773,73,71.73333333333333,95.81333333333333,100,1,0,29.956666666666667,NA,10,NA,9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,OVC,M,M,M,M,6
2022-09-02,4,0,2022,9,2,57,63.528999999999996,73.13333333333334,72.1,96.68,40,1,0,29.96,NA,10,NA,9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.10000000000001,OVC,M,M,M,M,6
2022-09-02,5,0,2022,9,2,65.27,72.479,73.06666666666666,72.1,97.01,80,3.3333333333333335,0,29.966666666666665,NA,10,NA,7466.666666666667,6600,NA,NA,NA,NA,NA,NA,NA,NA,73.06666666666666,SCT,M,M,M,M,6
2022-09-02,6,0,2022,9,2,73.99,92.166,73.13333333333334,72.2,97.01,70,2,0,29.986666666666668,NA,10,NA,766.6666666666666,6500,NA,NA,NA,NA,NA,NA,NA,NA,73.13333333333334,OVC,OVC,M,M,M,6
2022-09-02,7,0.37825000000000003,2022,9,2,73.28,91.10900000000001,73.46666666666667,72.1,95.71,116.66666666666667,3.3333333333333335,0,29.996666666666666,NA,9,NA,700,6500,NA,NA,NA,NA,NA,NA,NA,NA,73.46666666666667,OVC,OVC,M,M,M,6
2022-09-02,8,28.975589999999997,2022,9,2,75.73,94.973,74.33333333333334,73.16666666666667,96.16,123.33333333333333,5.666666666666667,0,30.006666666666668,NA,10,NA,433.3333333333333,800,5500,NA,NA,NA,NA,NA,NA,NA,74.3,SCT,OVC,M,M,M,6
2022-09-02,9,256.88343000000003,2022,9,2,77.9,102.01,77.4,72.8,86.04666666666667,173.33333333333334,9,0,30.01,NA,10,NA,900,3400,6500,NA,NA,NA,NA,NA,NA,NA,77.4,SCT,SCT,M,M,M,6
2022-09-02,10,279.11322,2022,9,2,82.5,98.9,80.6,72.5,76.38666666666667,183.33333333333334,9.333333333333334,0,30.013333333333335,NA,10,NA,2733.3333333333335,5666.666666666667,6500,NA,NA,NA,NA,NA,NA,NA,83.88,SCT,SCT,SCT,M,M,6
2022-09-02,11,296.12259,2022,9,2,86.80000000000001,104.84200000000001,83.63333333333334,72.8,70.03,190,10.333333333333334,0,30.016666666666666,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.63,CLR,M,M,M,M,6
2022-09-02,12,324.21106000000003,2022,9,2,97.17,106.45,85.16666666666667,73,66.96666666666667,196.66666666666666,12.333333333333334,0,30.01,NA,10,NA,3800,3400,4800,NA,NA,NA,NA,NA,NA,NA,91.99333333333334,SCT,M,M,M,M,6
2022-09-02,13,273.78958,2022,9,2,111.34,101.027,85.36666666666667,73.5,67.81333333333333,193.33333333333334,11.666666666666666,0,30.01,NA,10,17,2733.3333333333335,3366.6666666666665,6900,NA,NA,NA,NA,NA,NA,NA,92.63333333333334,SCT,SCT,M,M,M,6
2022-09-02,14,213.39877,2022,9,2,121,113.7,85.43333333333334,73.76666666666667,68.12666666666667,200,11,0,29.990000000000002,NA,10,NA,2400,3100,9500,NA,NA,NA,NA,NA,NA,NA,93.05666666666667,SCT,SCT,M,M,M,6
2022-09-02,15,327.24544000000003,2022,9,2,141.88,106.18499999999999,86.93333333333334,73.33333333333333,64.00333333333333,233.33333333333334,9.333333333333334,0,29.97,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.69,CLR,M,M,M,M,6
2022-09-02,16,315.91404,2022,9,2,150.05,101.425,86.73333333333333,72.83333333333333,63.263333333333335,206.66666666666666,7,0,29.94333333333333,NA,10,NA,3200,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.94333333333333,SCT,M,M,M,M,6
2022-09-02,17,91.70232000000001,2022,9,2,120.26,96.708,85.3,72.9,66.37666666666667,220,4.666666666666667,0,29.933333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.08333333333333,CLR,M,M,M,M,6
2022-09-02,18,34.90545,2022,9,2,107.19,98.663,84.06666666666666,73.46666666666667,70.41,166.66666666666666,4.333333333333333,0,29.933333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.73,CLR,M,M,M,M,6
2022-09-03,19,19.369660000000003,2022,9,2,102.11,100.48400000000001,82.36666666666666,72.96666666666667,73.20666666666666,170,5.666666666666667,0,29.963333333333335,NA,10,NA,3566.6666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.92,SCT,M,M,M,M,7
2022-09-03,20,0,2022,9,2,92.76,98.873,79.5,73.73333333333333,82.64333333333333,156.66666666666666,6.666666666666667,0,29.98,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.04666666666667,CLR,M,M,M,M,7
2022-09-03,21,0,2022,9,2,79.57000000000001,94.039,77.16666666666667,74,90.29,160,7,0,30.01,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.16666666666667,CLR,M,M,M,M,7
2022-09-03,22,0,2022,9,2,76.85000000000001,92.297,75.86666666666667,74,93.63666666666667,156.66666666666666,7.333333333333333,0,30.033333333333335,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.86666666666666,CLR,M,M,M,M,7
2022-09-03,23,0,2022,9,2,71.9,85.89300000000001,75.03333333333333,73.4,94.67,156.66666666666666,4.333333333333333,0,30.053333333333335,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.03333333333333,CLR,M,M,M,M,7
2022-09-03,0,0,2022,9,3,68.36,94.241,74.26666666666667,73,95.83,130,2.3333333333333335,0,30.05,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.23333333333333,CLR,M,M,M,M,7
2022-09-03,1,0,2022,9,3,63.31,95.936,73.26666666666667,72.5,97.44666666666667,136.66666666666666,2,0,30.05,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.26666666666667,CLR,M,M,M,M,7
2022-09-03,2,0,2022,9,3,63.08,89.39300000000001,72.56666666666666,72.03333333333333,98.10333333333332,0,0,0,30.043333333333333,NA,6.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.6,CLR,M,M,M,M,7
2022-09-03,3,0,2022,9,3,62.050000000000004,90.725,72.1,71.73333333333333,98.54333333333332,150,2,0,30.043333333333333,NA,6.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.16666666666666,CLR,M,M,M,M,7
2022-09-03,4,0,2022,9,3,61.42,97.485,71.93333333333334,71.53333333333333,98.54333333333334,6.666666666666666,1,0,30.053333333333335,NA,5.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.96666666666667,CLR,M,M,M,M,7
2022-09-03,5,0,2022,9,3,63.900000000000006,100.35400000000001,70.8,70.36666666666666,98.65,3.333333333333333,1,0,30.060000000000002,NA,4.5,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.76666666666667,SCT,M,M,M,M,7
2022-09-03,6,0,2022,9,3,60.76,90.134,70.2,69.8,98.75666666666667,0,0,0,30.07,NA,1.25,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.16666666666667,OVC,M,M,M,FG,7
2022-09-03,7,22.796020000000002,2022,9,3,62.54,90.581,70.76666666666667,70.46666666666667,98.98,0,0,0,30.080000000000002,NA,1.0833333333333333,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.76666666666667,OVC,M,M,M,FG,7
2022-09-03,8,188.59689,2022,9,3,63.45,92.69500000000001,74.46666666666667,73.46666666666667,96.96,0,0,0,30.09,NA,8.333333333333334,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.4,SCT,M,M,M,M,7
2022-09-03,9,294.98314000000005,2022,9,3,68.7,94.96900000000001,79.5,73.53333333333333,82.18333333333334,186.66666666666666,2,0,30.093333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.31,CLR,M,M,M,M,7
2022-09-03,10,318.20784000000003,2022,9,3,75.01,102.71000000000001,83.7,74.53333333333333,74.02333333333334,336.6666666666667,5.333333333333333,0,30.1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.07333333333332,CLR,M,M,M,M,7
2022-09-03,11,319.52588000000003,2022,9,3,80.04,97.923,86.2,73.9,66.98333333333333,120,5,0,30.096666666666668,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.19666666666666,CLR,M,M,M,M,7
2022-09-03,12,319.28643000000005,2022,9,3,87.69,109.329,88.9,73.26666666666667,60.126666666666665,126.66666666666666,4.666666666666667,0,30.080000000000002,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.12,CLR,M,M,M,M,7
2022-09-03,13,311.68912,2022,9,3,89.37,107.48299999999999,90.86666666666667,72.60000000000001,55.236666666666665,250,6,0,30.053333333333335,NA,10,NA,4133.333333333333,4600,NA,NA,NA,NA,NA,NA,NA,NA,99.00333333333333,SCT,SCT,M,M,M,7
2022-09-03,14,299.97565000000003,2022,9,3,90.35000000000001,99.123,92.16666666666667,69.2,47.22,36.666666666666664,5.333333333333333,0,30.04,NA,10,NA,4866.666666666667,7000,NA,NA,NA,NA,NA,NA,NA,NA,97.45666666666666,SCT,SCT,M,M,M,7
2022-09-03,15,314.93264999999997,2022,9,3,89.28,99.72900000000001,93.53333333333333,65.16666666666667,39.38666666666666,146.66666666666666,5.666666666666667,0,30.01,NA,10,NA,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.06666666666666,SCT,M,M,M,M,7
2022-09-03,16,313.46968000000004,2022,9,3,95.96000000000001,96,93.46666666666667,64.86666666666666,39.06666666666667,146.66666666666666,7.666666666666667,0,29.986666666666668,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.8,CLR,M,M,M,M,7
2022-09-03,17,293.09747000000004,2022,9,3,89.98,93.587,93.53333333333335,64.93333333333334,38.95666666666666,46.666666666666664,6.666666666666667,0,29.98,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.86333333333333,CLR,M,M,M,M,7
2022-09-03,18,189.38444,2022,9,3,95,92.543,91.96666666666667,64.83333333333333,40.85333333333333,50,4,0,29.990000000000002,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.07333333333332,CLR,M,M,M,M,7
2022-09-04,19,27.555920000000004,2022,9,3,100.35000000000001,102.43900000000001,84.96666666666667,71.33333333333333,64.55333333333334,0,0,0,30,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.16333333333333,CLR,M,M,M,M,1
2022-09-04,20,0,2022,9,3,93.13,97.122,81.63333333333334,70.96666666666667,70.12666666666667,73.33333333333333,3,0,30.016666666666666,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.81,CLR,M,M,M,M,1
2022-09-04,21,0,2022,9,3,78.81,90.827,78.73333333333333,70.56666666666666,76.06666666666666,0,0,0,30.026666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.89666666666666,CLR,M,M,M,M,1
2022-09-04,22,0,2022,9,3,76.87,91.366,77.33333333333333,70.06666666666666,78.34333333333333,146.66666666666666,3,0,30.04,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.36666666666666,CLR,M,M,M,M,1
2022-09-04,23,0,2022,9,3,73.18,92.79,76.03333333333333,69.86666666666667,81.25333333333333,46.66666666666667,1.3333333333333335,0,30.023333333333333,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.03333333333333,CLR,M,M,M,M,1
2022-09-04,0,0,2022,9,4,70.27,83.57000000000001,73.33333333333333,69.86666666666666,88.92666666666666,0,0,0,30.026666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.33333333333333,CLR,M,M,M,M,1
2022-09-04,1,0,2022,9,4,67.76,69.777,73.46666666666667,69.2,86.44333333333333,106.66666666666667,2.3333333333333335,0,30.016666666666666,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.46666666666667,CLR,M,M,M,M,1
2022-09-04,2,0,2022,9,4,65.10000000000001,61.13000000000001,72.43333333333334,69.23333333333333,89.61666666666667,0,0,0,30.01,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.43333333333334,CLR,M,M,M,M,1
2022-09-04,3,0,2022,9,4,63.910000000000004,59.803999999999995,71.2,69,92.66666666666667,6.666666666666666,1,0,30.006666666666668,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.26666666666667,CLR,M,M,M,M,1
2022-09-04,4,0,2022,9,4,62.36,62.425,70.33333333333333,69.03333333333333,95.44333333333334,233.33333333333334,2.3333333333333335,0,29.996666666666666,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.36666666666666,CLR,M,M,M,M,1
2022-09-04,5,0,2022,9,4,62.53,62.55800000000001,69.43333333333334,68.36666666666667,96.41,223.33333333333334,2,0,30.003333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.43333333333334,CLR,M,M,M,M,1
2022-09-04,6,0,2022,9,4,60.1,62.298,69.5,67.8,94.33666666666667,130,3.3333333333333335,0,30.006666666666668,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.5,CLR,M,M,M,M,1
2022-09-04,7,25.369030000000002,2022,9,4,59.99,62.322,70.56666666666666,68.16666666666667,92.05333333333334,63.333333333333336,2.3333333333333335,0,30.02,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6,CLR,M,M,M,M,1
2022-09-04,8,184.57857,2022,9,4,59.99,60.211,75.06666666666666,69.83333333333333,83.84333333333333,93.33333333333333,4.666666666666667,0,30.023333333333333,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.06666666666666,CLR,M,M,M,M,1
2022-09-04,9,283.92168000000004,2022,9,4,61.84,62.748000000000005,80.36666666666667,69.96666666666667,70.72666666666666,110,8.333333333333334,0,30.026666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.6,CLR,M,M,M,M,1
2022-09-04,10,256.14682000000005,2022,9,4,65.67,70.605,83.03333333333333,70.2,65.35333333333334,116.66666666666667,6.666666666666667,0,30.036666666666665,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.16666666666667,CLR,M,M,M,VCTS,1
2022-09-04,11,280.56284999999997,2022,9,4,71.02,82.103,86.13333333333334,70.73333333333333,60.25666666666667,86.66666666666667,4.333333333333333,0,30.036666666666665,NA,10,NA,8000,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.45,SCT,M,M,M,VCTS,1
2022-09-04,12,308.18363000000005,2022,9,4,77.86,99.9,86.46666666666667,69.63333333333333,57.43666666666667,130,6.333333333333333,0,30.016666666666666,NA,10,NA,9333.333333333334,10500,11000,NA,NA,NA,NA,NA,NA,NA,91.00666666666666,SCT,M,M,M,M,1
2022-09-04,13,227.41988,2022,9,4,81.61,97.041,85.83333333333333,70,59.153333333333336,110,1.3333333333333335,0,29.990000000000002,NA,10,NA,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.49666666666667,SCT,M,M,M,TS,1
2022-09-04,14,91.49829000000001,2022,9,4,89.19,106.44800000000001,84.06666666666666,71.56666666666666,66.14333333333333,223.33333333333334,4.666666666666667,0,29.976666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.39,CLR,M,M,M,M,1
2022-09-04,15,63.796040000000005,2022,9,4,92.05,89.447,82.66666666666667,70.73333333333333,67.45666666666666,220,2.6666666666666665,0,29.953333333333333,NA,10,NA,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.02333333333333,SCT,M,M,M,M,1
2022-09-04,16,36.00414,2022,9,4,95.39,83.09700000000001,82.26666666666667,71.60000000000001,70.28333333333333,216.66666666666666,2,0,29.933333333333334,NA,10,NA,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.00666666666667,SCT,M,M,M,M,1
2022-09-04,17,47.734550000000006,2022,9,4,91.93,75.414,81.83333333333333,72.16666666666667,72.74333333333334,340,4,0,29.92,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.63666666666667,CLR,M,M,M,M,1
2022-09-04,18,43.42806,2022,9,4,94.62,71.55199999999999,81.13333333333334,71.23333333333333,71.94333333333333,220,2,0,29.91,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.21,CLR,M,M,M,M,1
2022-09-05,19,7.82621,2022,9,4,109.66,78.183,78.4,71.16666666666667,78.62666666666667,260,3.6666666666666665,0,29.906666666666666,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.36666666666667,CLR,M,M,M,M,2
2022-09-05,20,0,2022,9,4,91.88,74.099,75.16666666666667,70.2,84.58666666666667,216.66666666666666,4,0,29.933333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.16666666666667,CLR,M,M,M,M,2
2022-09-05,21,0,2022,9,4,77.76,72.849,73.73333333333333,70.73333333333333,90.35000000000001,286.6666666666667,4.333333333333333,0,29.95,NA,10,NA,7500,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.7,SCT,M,M,M,M,2
2022-09-05,22,0,2022,9,4,72.08,66.057,72.73333333333333,69.5,89.60333333333334,250,6,0,29.943333333333335,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.73333333333333,CLR,M,M,M,M,2
2022-09-05,23,0,2022,9,4,64.65,58.088,71.53333333333333,66.86666666666666,85.22666666666667,226.66666666666666,5.666666666666667,0,29.946666666666665,NA,10,NA,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.53333333333333,SCT,M,M,M,M,2
2022-09-05,0,0,2022,9,5,60.69,53.285000000000004,69.8,66.2,88.34666666666666,263.3333333333333,4.666666666666667,0,29.933333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8,CLR,M,M,M,M,2
2022-09-05,1,0,2022,9,5,57.78,52.488,68.56666666666666,66.13333333333334,91.96666666666667,260,3,0,29.933333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.56666666666666,CLR,M,M,M,M,2
2022-09-05,2,0,2022,9,5,55.49,52.462,68.3,66,92.36333333333334,133.33333333333334,3.3333333333333335,0,29.926666666666666,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3,CLR,M,M,M,M,2
2022-09-05,3,0,2022,9,5,53.43,54.226,67,65.7,95.48,123.33333333333333,2.3333333333333335,0,29.936666666666667,NA,10,NA,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.03333333333333,SCT,M,M,M,M,2
2022-09-05,4,0,2022,9,5,54.08,58.647000000000006,67,65.73333333333333,95.81333333333333,196.66666666666666,3,0,29.936666666666667,NA,10,NA,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.96666666666667,SCT,M,M,M,M,2
2022-09-05,5,0,2022,9,5,54.51,62.301,66.9,65.8,96.04333333333334,53.33333333333333,1,0,29.94,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.96666666666667,CLR,M,M,M,M,2
2022-09-05,6,0,2022,9,5,53.6,64.23,66.9,65.8,96.25666666666667,0,0,0,29.95,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9,CLR,M,M,M,M,2
2022-09-05,7,27.62816,2022,9,5,54.61,65.43100000000001,67.96666666666667,66.96666666666667,96.72333333333333,196.66666666666666,3,0,29.956666666666667,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.93333333333334,CLR,M,M,M,M,2
2022-09-05,8,192.73516,2022,9,5,55.43,63.790000000000006,72.33333333333333,68.96666666666667,89.23,210,6,0,29.97,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.36666666666666,CLR,M,M,M,M,2
2022-09-05,9,298.84489,2022,9,5,58,66.159,76.53333333333333,69.4,78.70666666666666,70,1.6666666666666665,0,29.98,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.53333333333333,CLR,M,M,M,M,2
2022-09-05,10,317.15491000000003,2022,9,5,60,63.474000000000004,80.4,69.36666666666666,69.14333333333333,123.33333333333333,3.6666666666666665,0,29.98,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.67,CLR,M,M,M,M,2
2022-09-05,11,306.47811,2022,9,5,67.75,72.119,83.03333333333333,69.43333333333334,63.86,163.33333333333334,5.333333333333333,0,29.983333333333334,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.79333333333334,CLR,M,M,M,M,2
2022-09-05,12,320.87927,2022,9,5,77.44,81.834,84.93333333333334,68.76666666666667,58.64666666666667,163.33333333333334,5.666666666666667,0,29.976666666666667,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.64333333333333,CLR,M,M,M,M,2
2022-09-05,13,320.23406,2022,9,5,84.03,94.779,87.03333333333333,66.96666666666667,51.413333333333334,206.66666666666666,4.333333333333333,0,29.963333333333335,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.94666666666667,CLR,M,M,M,M,2
2022-09-05,14,310.83168,2022,9,5,92.23,100.613,87.9,67,50.07,116.66666666666667,2,0,29.946666666666665,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.92,CLR,M,M,M,M,2
2022-09-05,15,263.69903,2022,9,5,96.85000000000001,97.80600000000001,88.7,66.9,48.61333333333334,116.66666666666667,2.6666666666666665,0,29.926666666666666,NA,10,NA,6000,6500,NA,NA,NA,NA,NA,NA,NA,NA,91.76,SCT,M,M,M,M,2
2022-09-05,16,244.10356,2022,9,5,100.06,102.081,88.8,66.60000000000001,48.04,206.66666666666666,6.333333333333333,0,29.92,NA,10,NA,5500,6500,NA,NA,NA,NA,NA,NA,NA,NA,91.67333333333333,SCT,M,M,M,M,2
2022-09-05,17,116.67803,2022,9,5,97.09,98.874,87.7,66.5,49.61333333333333,66.66666666666666,1.6666666666666665,0,29.92,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.39666666666666,CLR,M,M,M,M,2
2022-09-05,18,28.742990000000002,2022,9,5,101.49000000000001,96.166,86.2,69.4,57.46333333333333,183.33333333333334,3.6666666666666665,0,29.923333333333336,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.51666666666667,CLR,M,M,M,M,2
2022-09-06,19,3.2885899999999997,2022,9,5,124.97,103.394,82.60000000000001,68.8,63.196666666666665,170,3,0,29.93,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.95,CLR,M,M,M,M,3
2022-09-06,20,0,2022,9,5,91.74,96.456,79.7,69.4,70.92,50,1,0,29.943333333333335,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.67666666666666,CLR,M,M,M,M,3
2022-09-06,21,0,2022,9,5,74.10000000000001,90.486,75.96666666666667,70.16666666666667,82.26666666666667,226.66666666666666,3.6666666666666665,0,29.963333333333335,NA,10,NA,6500,7500,NA,NA,NA,NA,NA,NA,NA,NA,75.96666666666667,SCT,SCT,M,M,M,3
2022-09-06,22,0,2022,9,5,65.44,85.18100000000001,77.33333333333334,65.33333333333333,66.58,206.66666666666666,5,0,29.976666666666667,NA,10,NA,6000,8000,NA,NA,NA,NA,NA,NA,NA,NA,77.3,SCT,SCT,M,M,M,3
2022-09-06,23,0,2022,9,5,59.65,93.406,74.36666666666666,64.83333333333333,72.34,60,1,0,29.963333333333335,NA,10,NA,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.36666666666666,SCT,M,M,M,M,3
2022-09-06,0,0,2022,9,6,56.18,77.547,72.3,66.46666666666667,81.98666666666666,0,0,0,29.966666666666665,NA,10,NA,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.26666666666667,CLR,M,M,M,M,3
2022-09-06,1,0,2022,9,6,52.95,68.688,71.73333333333333,67.26666666666667,85.83666666666667,0,0,0,29.973333333333333,NA,10,NA,6000,7000,11000,NA,NA,NA,NA,NA,NA,NA,71.73333333333333,SCT,SCT,M,M,M,3
2022-09-06,2,0,2022,9,6,51.64,65.541,72.5,67.46666666666667,84.16666666666667,90,2,0,29.976666666666667,NA,10,NA,6000,8000,10000,NA,NA,NA,NA,NA,NA,NA,72.5,BKN,OVC,M,M,M,3
2022-09-06,3,0,2022,9,6,50,65.458,72.6,67.33333333333333,83.57000000000001,93.33333333333333,2.6666666666666665,0,29.973333333333333,NA,10,NA,6000,8000,12000,NA,NA,NA,NA,NA,NA,NA,72.56666666666666,SCT,SCT,SCT,M,M,3
2022-09-06,4,0,2022,9,6,51.2,67.599,72.1,67.2,84.48333333333333,136.66666666666666,3.6666666666666665,0,29.98,NA,10,NA,6500,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.16666666666666,SCT,M,M,M,M,3
